CODICESCUOLA,CODICEEDIFICIO,SPAZIDIDATTICI,AULAMAGNA,MENSA,PALESTRAPISCINA,SPAZIAMMINISTRATIVI
PDEE88702C,280603955,True,False,False,True,False
PDEE88703D,280603687,True,False,False,True,False
PDEE888017,280603954,True,False,False,True,False
PDEE888017,280603645,True,False,False,False,False
PDEE888028,280603947,True,False,False,True,False
PDEE889013,280603663,True,False,False,True,True
PDEE889024,280603668,True,False,False,True,False
PDEE889035,280603690,True,False,False,True,False
PDEE890017,280603646,True,False,False,False,False
PDEE890028,280603643,True,False,False,False,False
PDEE890039,280603649,True,False,True,False,False
PDEE890039,280603653,True,True,False,True,True
PDEE89004A,280603648,True,False,False,False,False
PDEE891013,280603681,True,False,False,True,True
PDEE891024,280603665,True,False,False,False,False
PDEE891035,280603679,True,False,False,True,False
PDEE89201V,280191350,True,False,False,False,False
PDEE89201V,280191351,True,True,False,False,True
PDEE89202X,280191336,True,False,False,False,False
PDEE89202X,280191335,True,False,False,False,False
PDEE89301P,280372625,True,False,True,True,True
PDEE89302Q,280372629,True,False,False,True,False
PDEE89303R,280372626,True,False,False,False,False
PDEE89304T,280092230,True,False,False,False,False
PDEE89305V,280372631,True,False,False,True,False
PDEE89306X,280372636,True,False,False,True,True
PDEE89401E,280340814,True,False,True,False,False
PDEE89402G,280261220,True,False,False,True,False
PDEE89402G,280261218,True,False,False,False,False
PDEE89403L,280340810,True,False,False,False,False
PDEE89404N,280062673,True,False,False,False,False
PDEE89404N,280062668,True,False,False,False,False
PDEE89405P,280900727,True,False,False,False,False
PDEE89501A,280033228,True,False,False,False,False
PDEE89502B,280033227,True,False,False,True,False
PDEE89503C,280033216,True,False,False,False,False
PDEE89503C,280033217,True,False,True,False,False
PDEE89504D,280033223,True,False,False,True,False
PDEE89504D,280033222,True,False,False,False,False
PDEE89505E,280033225,True,False,False,False,False
PDEE89505E,280033226,True,False,False,True,False
PDEE89506G,280033220,True,False,True,True,False
PDEE89507L,280033218,True,False,False,False,True
PDEE89507L,280033219,True,False,False,True,False
PDEE896016,280321831,True,False,False,False,False
PDEE896027,280321836,True,False,False,False,False
PDEE896027,280321835,True,False,False,False,False
PDEE896027,280321834,True,False,False,False,False
PDEE896038,280324260,True,True,True,False,False
PDEE896049,280320855,True,False,False,False,False
PDEE89605A,280320854,True,False,False,False,False
PDEE897012,280862077,True,False,True,True,False
PDEE897023,280862082,True,False,False,False,True
PDEE89801T,280862081,True,False,True,False,True
PDEE89802V,280862084,True,False,True,True,False
PDEE89803X,280732211,True,False,False,False,False
PDEE89901N,280653267,True,False,False,False,False
PDEE89901N,280653266,False,False,False,True,False
PDEE89902P,280683231,True,False,True,False,False
PDEE89903Q,280653264,False,False,False,True,False
PDEE89903Q,280653265,True,False,False,False,True
PDEE8AA016,280653259,True,False,False,False,False
PDEE8AA016,280653258,False,False,False,True,False
PDEE8AA016,280653257,True,False,False,False,False
PDEE8AA027,280653263,True,False,False,True,False
PDEE8AA038,280653262,True,False,False,True,False
PDIC82200E,280941152,True,False,False,False,True
PDIC824006,280351313,False,False,False,False,True
PDIC825002,280441305,True,False,False,False,True
PDIC82700N,280822712,True,False,False,False,True
PDIC82800D,280630843,False,False,False,True,False
PDIC83000D,280603655,True,False,False,True,True
PDIC831009,280671256,True,False,False,True,True
PDIC83400R,280281154,False,False,False,True,False
PDIC83400R,280281149,True,False,False,False,True
PDIC83500L,280782062,True,False,False,False,True
PDIC83500L,280782059,True,False,False,False,True
PDIC83600C,280231979,True,False,False,False,False
PDIC837008,280391848,True,False,True,True,True
PDIC840004,280753395,True,False,False,True,True
PDIC84200Q,280361847,True,False,False,False,True
PDIC84200Q,280361844,False,False,True,True,False
PDIC84300G,280421959,True,False,False,False,False
PDIC84300G,280421956,True,False,False,False,False
PDIC84400B,280692790,True,False,False,False,True
PDIC846003,280161326,True,False,False,False,True
PDIC84700V,280581369,True,True,False,False,True
PDIC84800P,280451320,False,False,False,True,False
PDIC84800P,280451321,True,False,False,True,False
PDIC84800P,280452688,True,False,False,False,True
PDIC84900E,281002941,True,False,False,True,False
PDIC85000P,280013469,True,False,True,True,True
PDIC85100E,280722094,True,False,False,True,False
PDIC85100E,280722095,True,False,False,False,True
PDIC85100E,280721288,True,False,False,False,True
PDIC85100E,280721294,True,False,False,False,True
PDIC85100E,280722090,True,False,False,False,False
PDIC85200A,280542682,True,False,False,True,True
PDIC854002,280872944,True,False,True,True,True
PDIC85600N,280481804,True,False,False,False,False
PDIC85600N,280481814,True,False,False,False,False
PDIC858009,280301340,True,True,False,True,True
PDIC859005,280760872,True,False,False,True,True
PDIC860009,280911897,True,False,False,False,True
PDIC860009,280913311,False,False,False,True,False
PDIC861005,280131356,True,True,True,True,True
PDIC862001,280171341,True,False,False,False,True
PDIC862001,280171343,True,False,False,False,True
PDIC862001,280171345,True,True,False,True,False
PDIC86300R,280643389,True,False,False,False,True
PDIC86400L,281032216,True,False,False,False,False
PDIC866008,280571264,True,False,False,False,False
PDIC86800X,280892225,True,False,False,True,True
PDIC87000X,280333234,True,False,False,False,False
PDIC87000X,280333233,True,False,False,False,False
PDIC87100Q,281020797,True,True,True,True,True
PDIC87200G,280512238,True,False,False,False,False
PDIC874007,280551883,True,True,True,False,False
PDIC874007,280551887,True,False,False,False,False
PDIC87600V,280932935,True,False,True,True,False
PDIC87600V,280933383,True,True,False,False,True
PDIC87800E,280562177,True,True,False,False,False
PDIC87800E,280562176,True,False,True,True,True
PDIC87900A,280603689,True,False,False,False,True
PDIC87900A,280603684,True,True,False,True,True
PDIC88000E,280603957,True,True,False,True,True
PDIC88100A,280603943,True,False,False,False,True
PDIC882006,280603700,True,True,False,True,False
PDIC88400T,280603657,True,True,False,True,True
PDIC88500N,280603685,True,False,False,True,True
PDIC88600D,280603667,True,False,False,True,True
PDIC887009,280603664,True,False,False,True,True
PDIC888005,280603699,True,True,False,True,True
PDIC889001,280603663,True,False,False,True,True
PDIC890005,280603654,True,True,False,True,True
PDIC891001,280603681,True,False,False,True,True
PDIC89200R,280192919,True,False,False,True,False
PDIC89200R,280191352,True,False,True,False,True
PDIC89300L,280372636,True,False,False,True,True
PDIC89400C,280340807,True,False,True,False,False
PDIC89400C,280340811,True,False,False,False,True
PDIC89400C,280340805,True,False,True,False,False
PDIC89400C,280340815,True,True,False,True,True
PDIC895008,280033212,True,False,False,False,True
PDIC896004,280321831,True,False,False,False,False
PDIC89700X,280862079,True,True,True,False,True
PDIC89800Q,280862081,True,False,True,False,True
PDIC8AA004,280653256,False,False,False,False,True
PDIS00100N,280604159,True,False,False,False,True
PDIS00200D,280654216,True,False,False,True,False
PDIS003009,280554260,True,True,False,True,True
PDIS00600R,280604194,True,True,False,False,True
PDIS00600R,280604206,True,True,False,True,True
PDIS00700L,280554267,True,True,False,True,False
PDIS009008,280564268,True,True,False,False,True
PDIS01300X,280324247,True,False,False,False,False
PDIS01400Q,280194225,True,False,False,False,True
PDIS017007,280014223,False,False,False,True,False
PDIS017007,280014210,True,False,False,False,True
PDIS017007,280014219,False,False,False,True,False
PDIS017007,280014214,True,True,False,False,False
PDIS018003,280324250,True,False,False,False,True
PDIS01900V,280634287,True,False,False,False,False
PDIS01900V,280634286,True,False,False,False,False
PDIS02100V,280654218,True,True,False,True,False
PDIS02200P,280604176,True,False,False,True,False
PDIS02300E,280374272,True,False,False,False,False
PDIS02400A,280374279,True,False,False,False,False
PDIS02400A,280374278,True,False,False,False,False
PDIS02400A,280374275,True,False,False,False,False
PDIS026002,280374274,True,False,False,False,False
PDIS026002,280374286,False,False,False,True,False
PDIS02700T,280604169,True,False,False,True,False
PDIS02900D,280604184,True,False,False,True,False
PDMM82201G,280941167,True,False,False,True,False
PDMM82201G,280941152,True,False,False,False,True
PDMM82202L,280702918,True,False,False,False,False
PDMM82203N,280792876,True,False,False,False,False
PDMM82203N,280792875,True,False,False,False,False
PDMM82204P,280042685,False,False,False,True,False
PDMM82204P,280042674,True,True,False,False,False
PDMM82205Q,280081798,True,False,False,False,False
PDMM82205Q,280081802,True,False,False,False,False
PDMM824017,280351311,True,False,True,False,False
PDMM824017,280351310,True,False,False,True,False
PDMM824028,280212931,True,False,False,True,False
PDMM824039,280022928,True,False,False,True,False
PDMM824039,280022926,True,False,False,False,False
PDMM825013,280441305,True,False,False,False,True
PDMM825013,280441302,True,False,False,True,False
PDMM825024,280660573,True,False,False,False,False
PDMM825024,280663239,True,False,False,False,False
PDMM82701P,280822773,True,False,False,True,False
PDMM82701P,280822774,False,False,True,False,False
PDMM82801E,280630843,False,False,False,True,False
PDMM82801E,280630841,True,False,False,False,True
PDMM83001E,280603655,True,False,False,True,True
PDMM83001E,280603652,True,False,False,False,True
PDMM83101A,280671256,True,False,False,True,True
PDMM83101A,280671258,True,False,False,True,False
PDMM83102B,280220802,True,False,False,False,False
PDMM83104D,280591253,True,True,False,False,True
PDMM83401T,280281154,False,False,False,True,False
PDMM83401T,280281149,True,False,False,False,True
PDMM83402V,280142528,True,False,False,False,True
PDMM83402V,280142527,True,False,False,False,False
PDMM83501N,280782062,True,False,False,False,True
PDMM83501N,280782059,True,False,False,False,True
PDMM83601D,280231979,True,False,False,False,False
PDMM83602E,280381837,True,False,False,True,True
PDMM837019,280391848,True,False,True,True,True
PDMM838015,280771917,True,False,False,False,True
PDMM838015,280771947,True,False,False,True,False
PDMM838015,280771943,True,False,False,False,False
PDMM838015,280771945,True,False,False,False,False
PDMM839011,280463382,True,True,True,True,True
PDMM839022,281011976,True,True,False,True,True
PDMM840015,280753395,True,False,False,True,True
PDMM84201R,280361846,True,False,False,True,False
PDMM84202T,280203304,True,True,True,False,True
PDMM84301L,280421956,True,False,False,False,False
PDMM84301L,280421959,True,False,False,False,False
PDMM84302N,280412051,True,True,True,False,False
PDMM84302N,280412053,True,False,False,False,False
PDMM84401C,280692791,True,False,False,True,False
PDMM84401C,280692793,True,False,False,False,True
PDMM84401C,280692801,False,False,False,True,False
PDMM84401C,280692790,True,False,False,False,True
PDMM845018,280851337,True,False,False,True,False
PDMM846014,280162926,False,False,True,False,False
PDMM846014,280161332,True,True,False,True,False
PDMM846014,280162921,True,False,False,True,False
PDMM84701X,280581369,True,True,False,False,True
PDMM84701X,280582940,False,False,False,True,False
PDMM84801Q,280452688,True,False,False,False,True
PDMM84901G,281003403,True,True,False,True,True
PDMM85001Q,280013469,True,False,True,True,True
PDMM85101G,280721288,True,False,False,False,True
PDMM85101G,280722091,True,False,False,True,False
PDMM85201B,280542682,True,False,False,True,True
PDMM85202C,280962227,True,False,False,False,False
PDMM85202C,280962228,True,False,False,False,False
PDMM853017,281062862,True,False,False,False,False
PDMM853017,281062859,True,False,True,False,False
PDMM853028,280402924,True,False,False,True,True
PDMM853039,280111144,True,False,True,False,True
PDMM854013,280872944,True,False,True,True,True
PDMM854024,280882971,True,False,False,True,False
PDMM854024,280882969,True,True,True,True,True
PDMM854035,280121818,True,False,False,False,False
PDMM854046,280972952,True,False,False,False,False
PDMM85701E,281052239,True,False,True,True,True
PDMM85702G,280312198,True,False,False,False,False
PDMM85702G,280312199,False,False,False,True,False
PDMM85703L,280470850,False,False,False,True,False
PDMM85703L,280470836,True,False,False,False,True
PDMM85801A,280712207,True,False,False,False,True
PDMM85801A,280712209,True,False,False,True,False
PDMM85802B,280302675,True,False,False,True,False
PDMM85802B,280302676,True,True,False,False,True
PDMM859016,280760872,True,False,False,True,True
PDMM86001A,280911897,True,False,False,False,True
PDMM86001A,280913311,False,False,False,True,False
PDMM861016,280131356,True,True,True,True,True
PDMM861027,281043414,True,False,False,True,True
PDMM862012,280171341,True,False,False,False,True
PDMM862012,280174240,False,False,False,True,False
PDMM86301T,280643389,True,False,False,False,True
PDMM86402P,280181841,True,False,False,True,True
PDMM86403Q,281032214,True,False,False,False,False
PDMM86403Q,281032213,False,False,False,True,False
PDMM86501D,280991293,True,False,False,True,True
PDMM86501D,280992228,False,False,True,False,False
PDMM866019,280571264,True,False,False,False,False
PDMM86602A,280921278,True,False,False,False,False
PDMM868011,280892225,True,False,False,True,True
